MatvareID;Matvare;Vann;Kilojoule;Kilokalorier;Fett;Omega-3;Karbohydrat;Sukker, tilsatt;Protein;Salt;Alkohol;Vitamin A;Vitamin D;Vitamin E;Vitamin B6;Vitamin C;Kalsium
03.321;Panetter, med kylling og ost;50;872;209;11,6;0,16;10,4;0;14,9;1,5;0;41;0;0,3;0,16;0;14
03.463;Pasta bolognese;74;533;127;5,1;0,07;13,3;0,1;6,2;0,9;0,1;44;0,1;1;0,12;4;15
03.313;Pasta med kalkun, ostesaus, fryst, kjøpt;75;423;101;3,3;0,04;12,6;0;4,4;1;0;73;0;0,4;0,14;9;61
03.314;Pasta med kjøttsaus, bolognese, fryst, kjøpt;73;404;96;1,6;0,06;14,4;0;5,1;0,8;0;0;0;0,6;0,1;4;13
03.317;Pytt i panne, stekte poteter med kjøtt og løk, fryst, kjøpt;68;590;141;5,2;0,02;16;0;6,3;1;0;0;0;0,4;0,11;8;14
03.326;Sodd, med kjøttboller, hermetisk;89;189;45;2,1;0,05;3,6;0;2,5;1;0;40;0;0,3;0,09;1;11
04.001;Blåkveite, rå/kaldrøkt;77;645;155;11;0,81;0;0;14;0,2;0;10;9,1;3,3;0,07;0;6
04.003;Brisling, rå;51;862;208;17,6;3,36;0;0;12,4;0,2;0;150;18,7;1,2;0,2;0;47
04.120;Havål, rå;75;498;119;5,2;1,35;0;0;18;0,1;0;600;30;2,8;0,25;1;13
04.324;Kveite, hellefisk, oppdrett, rå;74;429;102;2,4;0,68;0;0;20;0,1;0;3;2,7;0,9;0,39;0;6
04.014;Kveite, hellefisk, rå;71;515;123;6,1;1,02;0;0;17;0,2;0;17;9,7;1,8;0,48;0;4
04.309;Kveite, hellefisk, skiver, røkt, rå;65;877;211;14,8;2,54;0;0;19,4;1;0;33;5;0,9;0,5;0;13
04.325;Kveite, hellefisk, uspesifisert, rå;73;474;113;4,3;0,85;0;0;18,5;0,1;0;10;6,2;1,3;0,44;0;5
04.220;Laks, oppdrett, rå;64;938;226;16,3;2,73;0;0;19,7;0,1;0;26;10;1,4;0,51;0;7
04.015;Laks, vill, rå;66;760;182;11,5;2,12;0;0;19,7;0,2;0;0;8;1,3;0,6;0;8
04.022;Makrell, mai-juni, rå;74;516;123;5,4;1,38;0;0;18,6;0,2;0;14;6;0,6;0,8;0;12
04.023;Makrell, vill (høst), rå;55;1214;293;25;6,35;0;0;17;0,1;0;15;5,4;0,4;0,61;0;15
04.111;Pigghå, håbrann, rå;76;541;129;6,4;1,65;0;0;17,9;0,3;0;0;9,1;2;0,5;0;6
04.117;Røye, rå;73;536;128;7,1;1,5;0;0;16,1;0,1;0;30;6,9;1,3;0,6;0;16
04.031;Sild, fetsild, sommersild, rå;56;1214;293;25;5,47;0;0;17;0,3;0;6;11,5;0,6;0,5;0;38
04.032;Sild, storsild, vintersild, rå;66;776;187;14;2,79;0;0;15,2;0,3;0;6;11,5;0,6;0,5;0;38
04.256;Ørret, oppdrett, rå;70;693;166;10;2,47;0;0;19;0,1;0;32;6,9;1,1;0,49;0;10
04.047;Ørret, sjøørret, rå;75;462;110;3,3;0,63;0;0;20;0,1;0;12;9;0,7;0,54;0;20
04.049;Ål, rå;46;1497;362;32,5;8,14;0;0;17,3;0,1;0;600;30;8;0,38;0;43
04.223;Kveite, filet, melpanert, stekt i fett;58;826;198;11,4;1,33;3,6;0;20,1;0,2;0;51;11,5;2,9;0,56;0;6
04.222;Kveite, skiver, kokt;65;614;147;7,3;1,22;0;0;20,2;0,2;0;20;11,6;2,1;0,57;0;5
04.255;Laks, filet, gravet;61;748;179;9,2;1,59;2,8;2,8;21,2;4,8;0;30;12,5;2,2;0,78;0;26
04.342;Laks, filet, ovnsstekt;61;1019;245;17,7;2,97;0;0;21,4;0,1;0;28;10,9;1,5;0,55;0;8
04.343;Laks, filet, stekt i panne;56;1144;275;19,8;3,11;3,2;0;20,8;0,1;0;35;9;1,4;0,45;0;9
04.225;Laks, oppdrett, skiver, kokt;69;802;193;13,6;3,25;0;0;17,6;0,1;0;22;8,3;1,2;0,43;0;8
04.226;Laks, oppdrett, skiver, stekt i fett;58;1079;259;18,1;3,11;3,2;0;20,8;0,1;0;35;9;1,4;0,45;0;9
04.018;Laks, røkt;63;938;225;14,7;3,21;0;0;23,2;3,1;0;9;7,5;3;0,5;0;16
04.224;Laks, vill, kokt;73;654;157;9,6;2,52;0;0;17,6;0,2;0;0;6,7;1,1;0,5;0;10
04.227;Makrell, juli-sept (fet), kokt;64;1029;248;20,8;7,56;0;0;15,2;0,1;0;13;4,5;0,4;0,51;0;18
04.228;Makrell, juli-sept (fet), stekt i fett;53;1311;316;25,6;7,02;3,2;0;18,1;0,1;0;26;5;0,5;0,53;0;18
04.311;Makrell, kaldrøkt;58;1005;242;18,8;4,96;0;0;18,2;5,3;0;21;4;0,7;0,28;0;27
04.229;Makrell, mai-juni, kokt;79;449;107;4,5;1,64;0;0;16,6;0,2;0;12;5;0,5;0,67;0;14
04.230;Makrell, mai-juni, stekt i fett;68;733;175;9,2;1,65;3,2;0;19,7;0,2;0;25;5,5;0,7;0,7;0;14
04.024;Makrell, varmrøkt;53;1223;295;24,1;6,3;0;0;19,5;2;0;13;4,5;0,8;0,28;0;15
04.235;Røye, melpanert, stekt i fett;70;701;168;9,8;1,74;3,1;0;16,8;0,1;0;38;6,2;1,3;0,51;0;18
04.234;Røye, stekt uten fett;75;553;132;6,7;1,77;0;0;18;0,1;0;28;6,5;1,2;0,64;0;19
04.242;Sild, fetsild/sommersild, kokt;64;1029;248;20,8;6,51;0;0;15,2;0,3;0;5;9,6;0,5;0,42;0;45
04.243;Sild, fetsild/sommersild, melpanert, stekt i fett;53;1307;315;25,5;6,08;3,1;0;18,1;0,3;0;18;10,3;0,7;0,44;0;43
04.123;Sild, røkt, bøkling;63;834;200;12,8;2,17;0;0;21,2;2,1;0;55;9,6;0,3;0,27;0;38
04.244;Sild, storsild/vintersild, kokt;75;662;159;11,7;3,32;0;0;13,6;0,3;0;5;9,6;0,5;0,42;0;45
04.245;Sild, storsild/vintersild, melpanert, stekt i fett;64;948;228;16,7;3,18;3,2;0;16,1;0,3;0;20;10,3;0,7;0,43;0;42
04.310;Spekesild, utvannet;65;873;210;16;3,63;0;0;16,5;2,4;0;10;5;1;0,12;0;18
04.260;Ørret, filet, røkt;73;597;142;6,9;1,61;0;0;20,1;0,1;0;23;8,2;0,9;0,53;0;15
04.257;Ørret, oppdrett, kokt;75;597;143;8,3;2,94;0;0;17;0,1;0;27;5,8;0,9;0,41;0;12
04.267;Ørret, oppdrett, skiver, melpanert, stekt i fett;64;865;207;12,6;2,83;3,2;0;20,1;0,1;0;40;6,3;1,1;0,43;0;12
04.317;Ørret, sjøørret, kokt;79;405;96;2,8;0,74;0;0;17,9;0,1;0;10;7,5;0,5;0,45;0;24
04.259;Ørret, sjøørret, melpanert, stekt i fett;75;495;117;3,1;0,74;0;0;22,4;0,1;0;11;8,5;0,6;0,51;0;24
04.050;Ål, røkt;48;1453;351;30,5;7,02;0;0;19,1;1,5;0;3300;48;9;0,18;0;26
04.341;Alaska pollock, rå;84;305;72;0,7;0,26;0;0;16,4;0,2;0;0;0;0,6;0,04;0;12
04.115;Blålange, rå;82;271;64;0,1;0,03;0;0;15,7;0,3;0;2;3,4;0,2;0,3;0;9
04.211;Breiflabb, rå;83;272;64;0,1;0,03;0;0;15,8;0,2;0;80;1;0,5;0,23;0;5
04.004;Brosme, rå;82;281;66;0,2;0,06;0;0;16,1;0,3;0;2;0;0,3;0,3;0;37
04.006;Gjedde, rå;78;353;83;0,2;0,07;0;0;20,3;0,1;0;0;5,3;0,5;0,3;0;47
04.008;Horngjel, rå;76;450;107;3,2;0,95;0;0;19,5;0,2;0;3;5,2;0,8;0,41;0;79
04.009;Hvitting, rå;80;333;79;0,6;0,27;0;0;18,3;0,1;0;3;0,7;0,2;0,18;0;50
04.011;Hyse, kolje, røkt, skiver, rå;78;345;81;0,6;0,21;0;0;19;1,9;0;2;0,7;0,5;0,35;0;22
04.110;Hyse, kolje, rå;81;329;78;0;0;0;0;19,4;0,1;0;0;1,5;0,4;0,34;0;7
04.116;Håbrann, rå;79;360;85;0,4;0,12;0;0;20,3;0,4;0;0;0,3;0,6;0,6;0;9
04.019;Lange, rå;80;305;72;0,2;0,05;0;0;17,5;0,2;0;2;3,4;0,3;0,3;0;28
04.113;Lomre, rå;81;283;67;0,3;0,06;0;0;16;0,2;0;0;0;0,5;0,15;0;26
04.020;Lutefisk, tørr vare, rå;88;211;50;0,7;0,14;0;0;10,9;0,1;0;7;1,2;0,4;0,07;0;7
04.021;Lyr, rå;82;279;66;0,2;0,05;0;0;16;0,2;0;2;2,2;0,7;0,2;0;8
04.344;Pangasius, rå;84;265;63;1,1;0,03;0;0;13,1;0,8;0;0;0;0,2;0,12;0;9
04.112;Piggvar, rå;79;359;85;2,4;0,66;0;0;15,9;0,2;0;4;1,7;0,6;0,3;0;16
04.005;Rødspette, rå;81;382;91;2,6;0,66;0;0;16,8;0,2;0;12;6;1,2;0,21;0;11
04.029;Sei, rå;80;292;69;0,3;0,1;0;0;16,5;0,2;0;2;0,8;0,6;0,5;0;8
04.030;Sik, rå;77;379;89;0,6;0,16;0;0;20,9;0,1;0;0;8;0,4;0,51;0;12
04.118;Sjøtunge, rå;84;270;64;0,5;0,16;0;0;14,8;0,2;0;0;8;0,6;0,31;0;29
04.119;Skate, rå;85;245;58;0,2;0,03;0;0;14;0,3;0;0;0;0,7;0,37;0;83
04.037;Steinbit, rå;78;409;97;2,5;0,06;0;0;18,6;0,2;0;27;1,8;1,1;0,3;0;13
04.039;Torsk, i skiver, rå;80;319;75;0,3;0,05;0;0;18,1;0,2;0;2;1,4;1,1;0,2;0;8
04.042;Torsk, lettsaltet i skiver, rå;80;319;75;0,3;0,05;0;0;18,1;1,6;0;2;1,5;1,1;0,2;0;8
04.326;Torsk, oppdrett, rå;79;359;85;0,5;0,16;0;0;20;0,2;0;2;0,7;0,5;0,26;0;22
04.327;Torsk, uspesifisert, rå;81;344;81;1;0,26;0;0;18,1;0,1;0;11;1,8;0,7;0,14;0;13
04.038;Torsk, vill, rå;81;343;81;1,1;0,26;0;0;17,9;0,1;0;12;2;0,7;0,12;0;12
04.043;Tunfisk, makrellstørje, rå;74;445;105;1;0,3;0;0;24;0,1;0;372;1,6;1,2;1;0;11
04.046;Uer, lettsaltet, rå;79;394;94;2,8;0,76;0;0;17,1;1,7;0;3;0;1,4;0,2;0;21
04.045;Uer, rå;79;394;94;2,8;0,76;0;0;17,1;0,3;0;3;0;1,4;0,2;0;21
04.048;Åbor, abbor, rå;79;359;85;0,6;0,17;0;0;19,8;0,1;0;15;21,4;0,7;0,47;0;16
04.250;Breiflabb, filet, kokt;80;341;80;0,2;0,05;0;0;19,8;0,3;0;120;1,5;0,8;0,27;0;8
04.218;Hyse, kolje, kokt;76;412;97;0;0;0;0;24,2;0,2;0;0;2,2;0,7;0,4;0;11
04.221;Hyse, kolje, røkt, skiver, kokt;75;437;103;0,9;0,36;0;0;23,8;2,7;0;3;1,1;0,8;0,41;0;37
04.253;Klippfisk, saltet og tørket;12;1149;271;1,2;0,18;0;0;65;17,6;0;33;2;0,4;0,17;0;142
04.314;Lutefisk, kokt;88;231;55;0,9;0,2;0;0;11,7;0,1;0;8;1,4;0,6;0,07;0;10
04.068;Rødspette, filet, kavringpanert, rå;67;634;151;4,4;0,51;11,6;0;15,3;0,4;0;29;4,5;1,7;0,23;0;21
04.233;Rødspette, filet, kavringpanert, stekt i fett;58;982;235;13,7;0,88;12,1;0;15,2;0,4;0;57;5;2,1;0,19;0;23
04.231;Rødspette, filet, kokt;82;358;85;2,8;0,79;0;0;15;0,2;0;13;6,4;1,4;0,18;0;13
04.232;Rødspette, filet, melpanert, stekt i fett;73;591;141;6,5;0,85;3,1;0;17,5;0,2;0;24;6;1,4;0,18;0;13
04.200;Rødspette, fylt, forfritert, fryst;62;856;205;12,9;0,48;13,2;0;8,8;0,4;0;4;4,1;0,6;0,13;0;38
04.278;Rødspette, panert, forfritert, fylt, ovnsstekt uten fett;61;932;223;13,6;0,56;15,2;0;9,6;0,4;0;4;4,1;0,6;0,13;0;44
04.279;Rødspette, panert, forfritert, fylt, stekt i fett;56;1150;277;20,4;0,79;14;0;8,9;0,4;0;27;4,4;0,9;0,11;0;41
04.069;Sei, filet, kavringpanert, rå;69;571;135;2,8;0,12;11,6;0;15,1;0,4;0;22;0,9;1,3;0,43;0;18
04.241;Sei, filet, kavringpanert, stekt i fett;66;770;184;10,2;0,44;8,8;0;13,8;0,3;0;31;1,3;1;0,35;0;12
04.320;Sei, filet, melpanert, stekt i fett;71;594;141;5,1;0,31;3,1;0;20,8;0,3;0;17;1,4;1;0,52;0;11
04.238;Sei, filet, melpanert, stekt i hard margarin;71;575;137;4,5;0,32;3,1;0;20,8;0,3;0;27;1,5;1;0,52;0;11
04.239;Sei, filet, melpanert, stekt i myk margarin;72;548;130;3,8;0,33;3,1;0;20,8;0,3;0;27;1,5;1;0,52;0;11
04.237;Sei, filet, melpanert, stekt i smør;71;593;141;5;0,15;3,1;0;20,8;0,3;0;24;1,5;0,8;0,52;0;12
04.240;Sei, filet, melpanert, stekt i soyaolje;70;628;150;6;0,35;3,1;0;20,7;0,2;0;2;1;1,1;0,52;0;11
04.236;Sei, kokt;79;367;87;0,5;0,16;0;0;20,6;0,3;0;3;1,3;1;0,58;0;13
04.349;Sei, panert, fryst, First Price;60;793;189;7,1;0,5;16,2;0;14,3;0,5;0;1;0;1,1;0,12;0;11
04.351;Sei, panert, fryst, kjøpt;63;764;182;7,6;0,69;13,4;0;14,6;0,6;0;1;0;1,5;0,14;0;16
04.350;Sei, pankopanert, fryst, Lerøy;65;735;175;8;0,87;10,6;0;14,8;0,7;0;2;0;1,9;0,15;0;21
04.071;Seibiff, melpanert, med forstekt løk, fryst, kjøpt;76;436;103;1,4;0,32;6,7;0,4;15,6;0,5;0;10;0,7;0,6;0,15;0;14
04.280;Seibiff, melpanert, med forstekt løk, kjøpt, stekt i fett;65;706;168;5,6;0,57;9;0,5;19,9;0,6;0;25;1,1;0,9;0,16;0;19
04.247;Steinbit, filet, melpanert, stekt i fett;71;631;151;6,7;0,22;2,7;0;19,7;0,2;0;40;2,1;1,4;0,27;0;15
04.246;Steinbit, kokt;73;534;127;3,8;0,1;0;0;23,3;0,3;0;41;2,7;1,8;0,35;0;22
04.070;Torsk, filet, kavringpanert, rå;76;419;99;0,9;0,12;8,1;0,1;14,2;0,3;0;2;0,6;0,6;0,39;0;8
04.251;Torsk, filet, kavringpanert, stekt i fett;68;698;167;8,1;0,41;8,7;0,1;14,4;0,3;0;25;1,2;0,8;0,33;0;9
04.347;Torsk, filet, kokt;77;401;95;0,5;0,09;0;0;22,6;0,3;0;3;2,1;1,8;0,23;0;14
04.249;Torsk, filet, melpanert, stekt i fett;68;657;156;6;0,51;3,1;0;22,4;0,2;0;29;2,7;1,1;0,13;0;16
04.345;Torsk, filet, ovnsstekt;71;611;146;6,1;0,53;0;0;22,6;0,2;0;41;2,8;1,6;0,14;0;16
04.346;Torsk, filet, stekt i panne;68;669;159;6;0,51;3,8;0;22,4;0,2;0;29;2,7;1,1;0,13;0;17
04.203;Torsk, forfritert, fylt, fryst;70;598;143;6,8;0,25;9,6;0;10,6;0,9;0;14;0,8;0,6;0,07;0;41
04.252;Torsk, lettsaltet, kokt;77;401;95;0,5;0,09;0;0;22,6;2,3;0;3;2,3;1,8;0,23;0;14
04.348;Torsk, panert, Findus Steketorsk;67;571;135;0,5;0,18;17,6;0;14,3;0,4;0;1;0;0,5;0,12;0;16
04.281;Torsk, panert, forfritert, fylt, ovnsstekt uten fett;70;654;156;7,2;0,29;11;0;11,6;0,9;0;14;0,8;0,6;0,07;0;47
04.282;Torsk, panert, forfritert, fylt, stekt i fett;65;883;212;14,2;0,55;10,2;0;10,7;0,9;0;36;1,3;0,9;0,06;0;44
04.306;Torsk, panert, forfritert, ovnsstekt uten fett;73;465;110;1;0,14;9,4;0,1;15,5;0,3;0;2;0,6;0,6;0,41;0;9
04.284;Torsk, panert, forfritert, stekt i fett;68;700;167;8,2;0,41;8,7;0,1;14,4;0,3;0;25;1,2;0,8;0,33;0;9
04.248;Torsk, skiver, kokt;76;439;104;1,6;0,43;0;0;22,3;0,2;0;18;3;1,2;0,14;0;20
04.041;Tørrfisk;15;1386;327;1,4;0;0;0;78,5;0,1;0;0;0,4;0,1;0,02;0;160
04.266;Uer, kokt;82;371;88;3;0,9;0;0;15,3;0,3;0;3;0;1,7;0,17;0;25
04.261;Uer, lettsaltet, skiver, kokt;82;371;88;3;0,9;0;0;15,3;1,7;0;3;0;1,7;0,17;0;25
04.075;Ansjos, hermetisk;53;903;216;13,1;1,95;12,1;12;12,5;6,9;0;54;0,2;0,6;0,45;0;99
04.322;Brisling, i olje, avrent, hermetisk;59;1085;261;20,9;3,29;0;0;18,3;0,9;0;29;8,9;1,9;0,16;0;293
04.321;Brisling, i tomat, hermetisk;67;845;203;14,7;3,35;2,7;2,7;15;0,7;0;136;14,5;3;0,2;0;177
04.079;Fiskeboller, avrent, hermetisk;84;255;60;0,6;0,03;6,6;0;7,1;1,1;0;8;0;0,3;0,03;0;43
04.210;Fiskeboller, kjølevare;82;253;60;0,4;0;5,5;0;8,6;1,4;0;1;0,8;0,2;0,12;0;65
04.270;Fiskefarse, mager fisk, rå;83;257;61;0,5;0,02;4,2;0;10;1,5;0;2;0,7;0,2;0,2;0;68
04.356;Fiskekaker, Coop;72;516;123;5,3;0,57;6,7;0;11,9;2,1;0;9;0;1,1;0,11;0;28
04.355;Fiskekaker, Fiskemannen;75;403;96;3,5;0,44;4,8;0;11,1;1,3;0;2;0;0,6;0,07;0;20
04.354;Fiskekaker, Godehav;73;463;110;3,6;0,63;6,8;0;12,3;1,6;0;5;0;0,9;0,09;0;53
04.061;Fiskekaker, kjøpt;78;461;110;4,2;0,5;5,9;0;11,8;1,5;0;9;0;0,8;0,11;0;34
04.353;Fiskekaker, Lofoten;76;462;110;4,4;0,37;5,5;0;11,9;1,1;0;21;0;0,8;0,17;0;35
04.359;Fiskekarbonader, Berggren;72;488;116;4,8;0,58;6,6;0;11,1;1,7;0;46;0;0,9;0,09;0;39
04.358;Fiskekarbonader, Fiskemannen;76;377;90;2,5;0,42;4,2;0;12,3;1,1;0;7;0;0,6;0,13;0;24
04.357;Fiskekarbonader, Godehav;72;484;115;3,8;0,61;8,6;0;11,2;1,6;0;6;0;1;0,09;0;63
04.360;Fiskekarbonader, kjøpt;73;450;107;3,7;0,54;6,5;0;11,5;1,5;0;19;0;0,8;0,1;0;42
04.272;Fiskekarbonader, laks;66;878;211;15,2;2,43;2,4;0;16,3;0,7;0;31;7;1,1;0,34;0;33
04.062;Fiskekarbonader, mager fisk;75;605;145;9,2;0,41;5,5;0;9,9;1,4;0;1;0,5;0,8;0,23;0;40
04.271;Fiskekarbonader, makrell;68;826;199;14,4;3,36;2,4;0;14,8;0,8;0;23;4,1;0,5;0,47;0;39
04.268;Fiskekarbonader, sei;71;611;146;9,2;0,41;6;0;9,9;1,4;0;2;0,6;0,8;0,24;0;40
04.273;Fiskekarbonader, sild;67;909;219;17,3;3,59;2,4;0;13,5;0,9;0;18;8;0,6;0,33;0;59
04.275;Fiskepaté, laks;72;732;176;12,4;1,76;4,3;0;11,8;1,4;0;75;3,9;1,2;0,22;0;47
04.274;Fiskepaté, mager fisk;75;571;136;6,9;0,09;4,3;0;14,3;1,5;0;68;1,4;1,7;0,13;0;50
04.276;Fiskepinner, forfritert, stekt i hard margarin;56;1025;246;14,6;1;16,5;0;11,2;0,7;0;46;0,9;2,1;0,05;0;21
04.063;Fiskepudding;83;297;70;0,6;0;7,4;0;8,7;1;0;0;0,5;0,2;0,12;0;78
04.269;Fiskepudding, fløtepudding;80;424;101;4,2;0,02;7,2;0;8,6;1,5;0;35;0,5;0,2;0,11;0;65
04.086;Gaffelbiter, sild, hermetisk;58;1000;240;16;3,72;8;8;16;7,1;0;30;11;0,5;0,05;0;60
04.087;Kaviar, av lodderogn;74;457;109;5,5;2,24;0;0;14,9;5,4;0;9;3,8;7,5;0,1;0;20
04.089;Kaviar, av torskerogn;39;1812;438;39;3,3;13,7;12;8;5,5;0;0;0;5,8;0,05;0;20
04.373;Kaviar, polarkaviar;35;1960;474;43;5;13,7;9;8;4,3;0;0;9,5;5,8;0,05;0;20
04.307;Kaviarmix;47;1684;408;39;4,4;9,2;M;5;4,1;0;17;0,1;6,8;0,04;0;16
04.289;Kryddersild, innlagt, avrent;51;938;224;10,6;1,55;24,5;22;7,6;3,7;0;4;12;0,3;0,05;0;16
04.330;Laksepålegg, 70 % laks, i beger, Stabbur-Laks;67;893;215;16,6;2,51;0;0;16,5;0,1;0;22;8,4;2;0,43;0;6
04.375;Laksepålegg, med vårløk og sitron;64;1073;259;23;2,6;1;1;12;1,3;0;20;3;6,2;0,23;2;46
04.329;Makrellfilet, i tomat, 50 % makrell, i beger;65;738;177;11,9;2,86;6,7;2;9,7;1,3;0;43;2,4;1;0,46;1;17
04.328;Makrellfilet, i tomat, 60 % makrell, hermetisk;60;1001;241;19,4;4,63;3,9;0,9;11,9;1;0;34;2,9;3,2;0,51;1;15
04.097;Makrellfilet, i tomat, 70 % makrell, hermetisk;59;1049;253;20,5;4,91;3;0,7;13,4;1;0;29;3,4;2,4;0,53;1;15
04.101;Rognleverpostei, Svolvær-/Lofotpostei;46;1686;408;38,6;8,75;2,1;0,9;12,4;1,8;0;2400;39,1;9,3;0,07;1;4
04.286;Seilaks, i olje, avrent;74;662;159;11,4;0,71;0;0;14,2;2,9;0;2;0,7;1,8;0,43;0;7
04.033;Sild, kryddersild;65;784;187;9;1,3;16,4;0;10,1;2,8;0;6;12,7;0,6;0,5;0;38
04.287;Sild, marinert, i majones/rømme;52;1259;303;21,9;1,95;20,8;18,6;5,6;2,5;0;45;7,9;4;0,04;0;27
04.288;Sild, marinert, sennepssild;54;1045;250;13,6;1,37;25,6;23;6,1;2,8;0;3;7,7;2;0,03;0;31
04.290;Sild, sursild, innlagt, avrent;64;757;180;7;1,4;21,5;10;7,6;3;0;4;7,1;0,4;0,31;1;27
04.366;Surimi, LobNobs;46;388;91;0,5;0,13;11,3;M;10,4;2,1;0;0;2;0,4;0,01;0;8
04.106;Tunfisk, i gele, hermetisk;81;296;70;0,4;0,07;0;0;16,5;1;0;0;4,2;0,3;0,24;0;6
04.107;Tunfisk, i olje, avrent, hermetisk;58;1078;259;18,9;0,31;0;0;22,3;0,1;0;346;1,5;3,3;0,35;0;10
04.285;Tunfisk, i olje, ikke avrent, hermetisk;62;878;211;13,5;0,43;0;0;22,3;0,8;0;0;4,4;4,9;0,25;0;8
04.108;Tunfisk, i vann, avrent, hermetisk;74;447;105;1;0,22;0;0;24,1;1;0;8;4,2;0,4;0,49;0;15
04.323;Fiskeburger, panert, med brød, ost, saus, kjøpt;50;1015;243;11,3;2,15;24,2;1,5;9,6;1,2;0;15;0;1,4;0,12;0;56
04.363;Fiskegrateng, Coop X-tra Fiskegrateng;75;490;117;4,6;0,46;11,2;0;7,3;0,8;0;52;0;0,7;0,07;0;47
04.362;Fiskegrateng, Enghav Fiskegrateng med makaroni;75;493;118;4,8;0,47;11,1;0;7,2;0,8;0;46;0;0,6;0,09;0;43
04.361;Fiskegrateng, Findus Familiens fiskegrateng;72;566;135;4,7;0,44;14,5;M;8;0,8;0;18;0;1,7;0,05;0;40
04.364;Fiskegrateng, First Price Fiskegrateng med makaroni;76;458;109;4,4;0,47;9,6;M;7,5;0,7;0;51;0;0,5;0,09;0;40
04.365;Fiskegrateng, kjøpt;75;502;120;4,6;0,46;11,6;M;7,5;0,8;0;42;0;0,9;0,07;0;43
04.292;Fiskegrateng, med egg og makaroni, ovnsstekt;73;637;153;8,7;0,28;7,4;0;11;0,7;0;67;1,7;2,6;0,09;0;69
04.291;Fiskegrateng, med egg, ovnsstekt;72;642;153;8,2;0,27;6,4;0;13,3;0,6;0;64;1,8;2,7;0,12;0;68
04.293;Fiskegrateng, med egg, ovnsstekt, kjøpt;73;564;134;5,2;0,52;13;0;8,4;0,9;0;47;0;1;0,08;0;48
04.295;Fiskegryte, med sei, løk og paprikasaus;82;349;83;2,7;0,18;4,8;0;9,5;0,5;0;19;0,8;1,1;0,25;10;35
04.296;Fiskegryte, med torsk og tomat;86;268;64;1,9;0,11;1,8;0;9,6;1,1;0;28;1,1;2;0,14;5;15
04.352;Fiskepinner, Findus;63;756;180;7,9;0,66;15,5;0;11,1;0,6;0;8;0;1,8;0,06;0;20
04.319;Fiskepinner, forfritert, stekt i fett;59;900;215;10,5;0,82;17,5;0;11,9;0,6;0;14;0,2;2;0,06;0;23
04.305;Fiskepinner, forfritert, stekt i matolje;54;1102;264;16,7;1,05;16,5;0;11,2;0,5;0;7;0,1;2,3;0,05;0;21
04.303;Fiskepinner, forfritert, stekt i myk margarin;56;1041;250;15,1;1,19;16,5;0;11,2;0,6;0;86;0,9;3,9;0,05;0;21
04.304;Fiskepinner, forfritert, stekt i smør;59;900;215;10,5;0,75;17,5;0;11,9;0,6;0;17;0,2;1,9;0,06;0;23
04.205;Fiskesuppe, med laks, fryst;83;273;66;4,3;0,89;2,1;0,1;4,6;1;0;11;0,8;M;0,08;0;75
04.298;Fiskesuppe, med mager fisk;93;155;37;1,7;0,11;0,7;0;4,5;0,2;0;40;0,4;0,6;0,12;2;8
04.204;Fiskesuppe, med mager fisk, fryst;79;483;115;6,2;0,29;8,1;0;6,4;1,7;0;24;0,4;1,5;0,15;2;73
04.299;Fiskesuppe, med mager fisk, jevnet;92;173;41;1,7;0,08;1,8;0;4,4;0,1;0;62;0,4;0,6;0,11;1;19
04.297;Kabaret, med fiskepudding og reker;90;188;45;1,1;0,04;2,1;0,2;6,4;2,2;0;12;0,7;1;0,05;2;25
04.332;Sashimi, kveite;73;474;113;4,3;0,74;0;0;18,5;0,1;0;10;6,2;1,3;0,44;0;5
04.331;Sashimi, laks;61;932;224;16;3,76;0;0;20;0,1;0;26;10;1,4;0,51;0;7
04.333;Sashimi, tunfisk;74;445;105;1;0,29;0;0;24;0,1;0;372;1,6;1,2;1;0;11
04.301;Sildesalat, med potet;81;349;83;2;0,28;12,6;2,3;3;0,8;0;2;2,6;0,2;0,15;5;17
04.368;Sushi, maki, California;74;480;113;1,9;0,04;20;0,6;4;0,5;0;2;0,1;0,3;0,16;3;21
04.338;Sushi, maki, kveite;73;478;113;2,4;0,16;17,7;0;5;0,2;0;3;1;0,4;0,18;3;20
04.337;Sushi, maki, laks;71;552;131;4,3;0,46;17,7;0;5,1;0,2;0;6;1,6;0,4;0,19;3;20
04.370;Sushi, maki, scampi;74;470;111;1,9;0,06;17,7;0;5,7;0,4;0;2;0,6;1;0,12;3;29
04.369;Sushi, maki, tempura;71;553;131;3,3;0,04;20,7;0;4,4;0,3;0;2;0,3;0,4;0,12;3;25
04.339;Sushi, maki, tunfisk;73;473;112;1,9;0,07;17,7;0;5,8;0,2;0;61;0,3;0,4;0,27;3;21
04.372;Sushi, nigiri, kamskjell;75;440;104;0,5;0,11;17,6;0;7,2;0;0;1;1,3;0,4;0,1;2;4
04.335;Sushi, nigiri, kveite;72;480;113;1,5;0,27;17,6;0;7,3;0;0;3;1,9;0,4;0,22;2;4
04.334;Sushi, nigiri, laks;69;621;148;5,1;0,84;17,6;0;7,7;0;0;8;3,1;0,4;0,24;2;4
04.371;Sushi, nigiri, scampi;73;465;110;0,4;0,07;17,6;0;8,8;0,5;0;1;1,1;1,6;0,11;2;21
04.336;Sushi, nigiri, tunfisk;72;471;111;0,5;0,1;17,6;0;9;0;0;113;0,5;0,4;0,39;2;5
